filename	enum	defaultf0floor	defaultf0ceiling	idx	character	case	minTime	maxTime	char_duration	boundary	syl_rhyme	syl_rhyme_minTime	syl_rhyme_maxTime	syl_rhyme_duration	rhyme	rhyme_minTime	rhyme_maxTime	rhyme_duration	f0min	f0max	f0min_time	f0max_time	step1	step2	step3	step4	step5	step6	step7	step8	step9	step10	step11	step12	step13	step14	step15	step16	step17	step18	step19	step20	t1	t2	t3	t4	t5	t6	t7	t8	t9	t10	t11	t12	t13	t14	t15	t16	t17	t18	t19	t20
S2diaN1B2	4	60.0	330.0	5	个	Classifier	0.8577	0.93857	0.08087	0	o	0.9155	0.93857	0.02307	o	0.9155	0.93857	0.02307	89.322	89.827	0.9267065316958536	0.93857	0.9155	0.91665	0.91781	0.91896	0.92011	0.92127	0.92242	0.92357	0.92473	0.92588	0.92704	0.92819	0.92934	0.9305	0.93165	0.9328	0.93396	0.93511	0.93626	0.93742	90.951	90.531	90.11	89.812	89.765	89.719	89.672	89.625	89.579	89.532	89.485	89.439	89.392	89.345	89.452	89.716	89.981	90.245	90.51	90.775
S2diaN1B2	5	60.0	330.0	6	篮	Object	0.93857	1.14708	0.20851	0	E	0.96993	1.14708	0.17715	E	0.96993	1.14708	0.17715	85.435	95.115	1.077499848785666	0.96993	0.96993	0.97879	0.98764	0.9965	1.00536	1.01422	1.02307	1.03193	1.04079	1.04965	1.05851	1.06736	1.07622	1.08508	1.09394	1.10279	1.11165	1.12051	1.12937	1.13822	95.603	95.216	93.812	92.589	92.457	89.946	88.648	88.661	87.99	87.262	86.561	85.997	85.624	86.006	87.241	87.728	88.263	88.621	88.242	87.079
S2diaN1B2	6	60.0	330.0	7	子	Object(suffix)	1.14708	1.34304	0.19596	1	I	1.24785	1.34304	0.09519	I	1.24785	1.30304	0.05519	77.895	85.651	1.30304	1.24785	1.24785	1.25061	1.25337	1.25613	1.25889	1.26165	1.26441	1.26717	1.26993	1.27269	1.27544	1.2782	1.28096	1.28372	1.28648	1.28924	1.292	1.29476	1.29752	1.30028	88.744	87.708	86.671	85.64	84.946	84.253	83.559	82.865	82.353	82.033	81.713	81.392	81.072	80.39	79.692	78.994	78.295	77.115	75.289	73.462
S2diaN1C2	0	70.0	520.0	1	小	Name(prefix)	0.23808	0.43629	0.19821	0	yaw	0.35862	0.43629	0.07767	yaw	0.36862	0.43629	0.06767	153.561	157.083	0.3932523188601005	0.43629	0.36862	0.372	0.37539	0.37877	0.38215	0.38554	0.38892	0.3923	0.39569	0.39907	0.40246	0.40584	0.40922	0.41261	0.41599	0.41937	0.42276	0.42614	0.42952	0.43291	156.787	156.73	156.134	155.538	154.942	154.347	153.751	153.768	154.071	154.374	154.678	154.981	155.284	155.393	155.444	155.495	155.545	155.596	155.647	158.564
S2diaN1C2	1	70.0	520.0	2	影	Name	0.43629	0.62594	0.18965	0	yin	0.43629	0.62594	0.18965	yin	0.43629	0.62594	0.18965	175.678	210.816	0.43629	0.5857751684937745	0.43629	0.44577	0.45526	0.46474	0.47422	0.4837	0.49319	0.50267	0.51215	0.52163	0.53112	0.5406	0.55008	0.55956	0.56905	0.57853	0.58801	0.59749	0.60698	0.61646	161.952	171.446	176.139	176.97	178.76	181.747	185.567	191.036	196.101	199.792	203.184	204.325	205.474	207.686	209.898	210.417	210.747	210.174	209.361	208.959
S2diaN1C2	2	70.0	520.0	3	买	Verb	0.62594	0.7432	0.11726	0	@y	0.65942	0.7432	0.08378	@y	0.65942	0.7432	0.08378	195.324	203.465	0.7432	0.65942	0.65942	0.66361	0.6678	0.67199	0.67618	0.68036	0.68455	0.68874	0.69293	0.69712	0.70131	0.7055	0.70969	0.71388	0.71807	0.72225	0.72644	0.73063	0.73482	0.73901	205.231	204.532	203.833	202.916	201.759	200.602	199.445	198.288	197.93	197.914	197.899	197.883	197.867	197.373	196.841	196.308	195.776	195.262	194.849	194.437
S2diaN1C2	3	70.0	520.0	4	了	Aspect	0.7432	0.80416	0.06096	0	o	0.77062	0.80416	0.03354	o	0.77062	0.79711	0.02649	150.975	150.975	0.79711	0.77062	0.77062	0.77194	0.77327	0.77459	0.77592	0.77724	0.77857	0.77989	0.78122	0.78254	0.78387	0.78519	0.78651	0.78784	0.78916	0.79049	0.79181	0.79314	0.79446	0.79579	189.702	187.056	184.409	181.762	179.115	176.468	173.822	171.175	168.528	165.881	163.234	160.588	157.941	155.294	152.647	150.614	149.634	148.654	147.674	146.694
S2diaN1C2	4	70.0	520.0	5	把	Classifier	0.80416	0.9325	0.12834	0	a	0.8636	0.9325	0.0689	a	0.8736	0.9325	0.0589	100.193	106.108	0.9325	0.8736	0.8736	0.87655	0.87949	0.88244	0.88538	0.88833	0.89127	0.89421	0.89716	0.90011	0.90305	0.90599	0.90894	0.91189	0.91483	0.91778	0.92072	0.92366	0.92661	0.92956	119.777	117.322	114.868	112.413	109.959	107.504	105.962	105.621	105.281	104.94	104.6	104.26	103.919	103.457	102.927	102.396	101.865	101.335	100.804	100.273
S2diaN1C2	5	70.0	520.0	6	椅	Object	0.9325	1.08536	0.15286	0	i	0.9325	1.08536	0.15286	i	0.9325	1.07536	0.14286	98.606	105.953	1.0029403285513614	1.0588213311822379	0.9325	0.93964	0.94679	0.95393	0.96107	0.96822	0.97536	0.9825	0.98964	0.99679	1.00393	1.01107	1.01822	1.02536	1.0325	1.03965	1.04679	1.05393	1.06107	1.06822	100.15	100.025	99.9	99.89	99.975	100.06	99.8	99.427	99.053	98.889	98.736	98.739	99.627	100.514	101.699	103.436	105.172	105.893	105.785	105.676
S2diaN1C2	6	70.0	520.0	7	子	Object(suffix)	1.08536	1.2475	0.16214	1	I	1.19887	1.2475	0.04863	I	1.19887	1.2475	0.04863	80.613	87.819	1.2475	1.19887	1.19887	1.2013	1.20373	1.20616	1.2086	1.21103	1.21346	1.21589	1.21832	1.22075	1.22318	1.22562	1.22805	1.23048	1.23291	1.23534	1.23777	1.24021	1.24264	1.24507	91.488	90.687	89.885	89.083	88.282	87.449	86.573	85.697	84.821	83.945	83.069	82.193	81.317	80.42	79.44	78.459	77.479	76.499	75.518	74.538
